"pvalue","num_inter","n_proteins","xmin","alpha","ntail","pubmedIDs"
"0.5","103765","13099","52","3.1148192213306","698","10862698,11509230,11585930,11745344,11893732,11940657,12032305,12234937,12376551,12609980,12614612,12615911,12668731,12724401,14523017,14532007,14638676,15084259,15576338,15983046,15998806,16273093,16325183,16510448,16582099,16713569,17101133,17289999,17426036,17461779,17540176,18157088,18255255,18599441,18723680,18850631,19193609,19293945,19447967,19549727,19596686,19690564,19692572,19766566,19995937,20080579,20098423,20308539,20399188,20504901,20618440,20936779,21078624,21113135,21314817,21382349,21653829,21965653,22337587,22365833,22441691,22558309,22658674,22939629,23084401,23091066,23201271,23292512,23455922,23623729,24344204,24463511,24728074,25402006,25515538,25582440,25670202,25684205,25756610,25900982,25963833,26355680,26389662,26972000,27086506,27173435,27472814,28514442,28515276,28611094,29251827,29774127,29985131,32761762,34316702,34799561,8654373,9325248,9660939,9687515"
"0.01","41356","8091","21","2.53298731358488","906","10069390,10220385,10329441,10608806,10790433,11509230,11564863,11839770,12522145,12614612,12615911,12665583,12676926,14580349,15084259,15161933,15174051,15324660,16230350,16510448,16679322,16990800,17141982,17235358,17255935,17314511,17361185,17540176,17588522,17719543,18157088,19293945,19549727,19615732,20133760,20508642,20531386,20603015,20811636,20959446,21044950,21123453,21145461,21177249,21314817,21674799,22094255,22365833,22453919,22558309,22863883,22889411,23091066,23201271,23444366,23463506,23602568,23623729,23658844,23770852,23986595,24396066,24457600,24463511,24550280,25027693,25123934,25281560,25502805,25665578,25752541,25910212,26297806,26355680,26382858,26527279,26655834,26687479,26816005,26841866,26972000,27153538,27545878,27609421,27626385,28628118,29053956,29507755,29513927,29721183,30108113,31391242,31980649,32203420,34799561,8641358,9452425,9472029,9751720,9852078"
"0.25","47937","10228","14","2.32528949827085","1465","10085298,10092678,10790433,11509230,12032298,12522145,12609980,12724401,14638676,14968112,15084259,15207703,15324660,15989967,15998806,16253997,16620772,16893902,17000644,17141982,17174955,17403899,17540176,18029035,18255255,18632619,18729074,18765789,19596686,19622774,19688755,19738201,20016603,20085707,20133760,20332121,20431927,20508642,20711169,21078624,21177249,21314817,21525244,21653829,22407294,22751105,22889411,22990118,23022380,23091066,23455924,23463506,23975195,23986595,24189400,24255178,24315095,24337577,24396066,24457600,24835590,24947832,24981860,25281560,25332235,25402006,25684205,25702638,25752541,25756610,25910212,25944111,26593974,26686862,26816005,26972000,27153538,27472814,27563068,27626385,27880917,29021621,29100370,29426014,29507755,29568061,29643511,29997244,30021884,30194290,30824926,30833792,31413325,31548606,31694235,32707033,34316702,9660939,9751720,unassigned3273"
"0.01","43518","8854","29","2.54883477069631","598","10545207,10852826,10862698,11509230,11564863,12192000,12234937,12411495,12453419,12609980,12615911,12668731,14523017,14532007,14636569,15174051,15175163,15231747,15324660,15960975,16273093,17141982,17353931,17426036,18723680,19156129,19168127,19343720,19596235,19615732,19688755,19690564,19692572,19766566,19995937,20016603,20399188,20467437,20508642,20618440,20959446,21078624,21177249,21252943,21255825,21555454,21653829,21988832,22119785,22337587,22453275,22751105,22889411,23022380,23292512,23464991,23986595,24337577,24344204,24396066,24728074,24811749,24835590,24981860,25011449,25123934,25324306,25332235,25402006,25517094,25670202,26297806,26748699,26841866,27113764,27505670,27563068,27565346,27626385,27880917,28420882,28883622,29100370,29568061,29721183,29867216,29911972,30108113,31391242,31413325,31980649,32960270,8652557,8654373,8657117,90000000,9115257,9452425,9852078,unassigned1312"
"0.01","114696","13537","73","3.40884461422548","445","10373544,10790433,10882111,11745344,11893732,12032305,12376572,12453419,12577067,12724401,14638676,14743216,14968112,15096576,15161933,15231748,15383276,16484223,16541103,16620772,16622419,16713569,16730941,17079684,17289999,17361185,17474147,17588522,18255255,18654987,18765789,19172752,19214193,19470757,19549727,19596235,19615732,19692572,19953087,20133760,20431927,21163940,21182203,21199919,21314817,21525244,22407294,22466964,22751105,23201271,23275563,23292512,23455924,23464991,23602572,24396066,24463511,24811749,24976009,25324306,25332235,25515538,25517094,25756610,25944111,26186194,26344197,26355680,26472760,26514267,26638075,26655834,27107012,27153538,27193682,27291054,27432908,27565346,27637333,27684187,28190768,28514442,28515276,28628118,29021621,29100370,29643511,29774127,29845934,29867216,29997244,30824926,31391242,32761762,7739537,9159119,9242638,9452425,unassigned3273,unassigned5"
"0.6","112545","13924","97","3.27543681056245","245","10085298,10827173,10882111,11745344,11893732,12032298,12376551,12522145,12614612,14523017,14580349,14697242,15383276,15616580,15983046,16115810,16230350,16307923,16510448,16622419,16949367,16990800,17043677,17141982,17426036,17474147,17716973,18599441,18632619,19293945,19380743,19688755,19766566,20399188,20431927,20531386,20603019,20614026,20811636,20921139,20930030,20959446,21044950,21113135,21177249,21182203,21255825,21382349,21575865,21653829,22094255,22446626,22939629,23022380,23236378,23443559,23463506,23572552,23658844,23770852,24255178,24396066,24510904,24882805,24981860,25123934,25281560,25332235,25609649,25665578,25684205,25702638,25900982,25959826,26355680,26686862,26687479,27113764,27153538,27609421,27880917,28514442,28515276,28533407,28805820,28883622,29053956,29426014,29636472,30021884,30108113,31548606,32761762,33436498,34316702,9169421,9452425,9687515,unassigned3273,unassigned3314"
"0.11","56137","9119","40","2.27861399035305","400","10220385,10827173,11509230,11546873,11585930,11745344,11940657,12032305,12411495,12577067,12676926,14657022,15084259,15190072,15561718,15616580,16115810,16253997,16325183,16582099,17043677,17148452,17174955,17215244,17274640,17289999,17426036,18000879,18632619,18723680,19214193,19293945,19369418,19470757,19596235,19688755,20016603,20504901,20508642,20531386,20562864,20603015,20921139,20972456,21123453,21145461,21252943,21382349,21653829,21674799,21965653,22094255,22100920,22337587,22365833,22441691,22453919,22558309,22658674,22751105,23022380,23275563,23292512,23349634,23455924,23463506,23602568,23752268,23956175,24457600,24510904,24981860,25281560,25332235,25517094,25609649,25910212,25944111,26389662,26748699,26972000,27545878,27563068,27705803,28515276,28805820,29128334,29568061,29985131,30194290,30833792,31548606,32707033,34799561,8652557,8654373,8657117,90000000,9325248,unassigned1312"
"0.62","65946","9765","84","3.04637561044123","256","10069390,10092678,10747088,10852826,10882111,11509230,11839770,12192000,12577067,12614612,14523017,14532007,15207703,15324660,15561718,16253997,16484223,16679322,16949367,17000644,17043677,17101133,17148452,17274640,17314511,17353931,17620599,17932509,18632619,18729074,18805092,19172752,19293945,19377461,19597476,19615732,19766566,20080579,20085707,20186120,20308539,20399188,20467437,20936779,21145461,21177249,21182203,21252943,21314817,22094255,22195966,22337587,22558309,22623428,22889411,23084401,23091066,23349634,23443559,23602572,23623729,23658844,23752268,23986595,24315095,24344204,24658140,24882805,24976009,25684205,25756610,26297806,26344197,26472760,26687479,27113764,27152988,27229929,27291054,27563068,27609421,27637333,27684187,28977666,29104064,29511261,29656893,29721183,30021884,31548606,32707033,32761762,32960270,33436498,8654373,8895581,9325248,9472029,9624153,unassigned1312"
"0.28","28008","7122","11","2.27013225242209","1054","10085298,10092678,10373544,11163245,11546873,11564863,11893732,11940657,12376572,12522145,12577067,12665583,12724401,14532007,14743216,15207703,15231748,15383276,15998806,16159877,16230350,16374509,16510448,16730941,16964240,16990800,17079684,17255935,17361185,17461779,17620599,17716973,17785442,18029035,18330356,18723680,18850631,19156129,19168127,19172752,19214193,19293945,19369418,19470757,19597476,19622774,19953087,19995937,20467437,20504901,20603019,20614026,21199919,21252943,21382349,21555454,21575865,21642987,21653829,22094255,23464991,23602568,23986595,24255178,24457600,24584437,24811749,24981860,25036637,25260751,25324306,25332235,25582440,25665578,25756610,25900982,25944111,26167880,26687479,26906416,27107012,27705803,27986371,28420882,28533407,28611094,28805820,28883622,28977470,29104064,29426014,29507755,29774127,29911972,34316702,8654373,90000000,9115257,9169421,9417867"
"0.38","73628","10543","43","2.67311683725052","701","10220385,10373544,10827173,11163245,11940657,12032305,12234937,12609980,12676926,14532007,14743216,15310755,15324660,16115810,16253997,16273093,16484223,16510448,16620772,16713569,17043677,17079684,17274640,17426036,17540176,18255255,18599441,18729074,19156129,19172752,19214193,19596686,19597476,19615732,19953087,20133760,20368287,20399188,20431927,20467437,20808282,20936779,20959446,21044950,21177249,21757351,21965653,21988832,22623428,22658674,22863883,22990118,23022380,23160376,23292512,23455924,23463506,23623729,23770852,23956175,24337577,24412244,24463511,24510904,24550280,24658140,24981860,25027693,25260751,25332235,25517094,25684205,25756610,25910212,26972000,27107012,27113764,27229929,27545878,27626385,28420882,28611094,29053956,29104064,29507755,29511261,29513927,29643511,30833792,31391242,31617661,31980649,32814053,8641358,8657117,9169421,9472029,unassigned1312,unassigned3314,unassigned5"
"1","59485","10300","47","2.58060948576877","373","10069390,11279102,11359773,11546873,12376572,12411495,12609980,12668731,14638676,15096576,15102850,15561718,15576338,15960975,15989967,15998806,16230350,16253997,16263121,16307923,16325183,16620772,16622419,16730941,17000644,17274640,17289999,17474147,17588522,17719543,18330356,18599441,18723680,18805092,18850631,19156129,19167051,19193609,19549727,19597476,19615732,19738201,20098423,20467437,20603019,20811636,20921139,20930030,21145461,21252943,21525244,21642987,21757351,22402981,22453275,22658674,22889411,23022380,23292512,23414517,23463506,23464991,23572552,23602568,23623729,23752268,24315095,24344204,24510904,24550280,25260751,25281560,25515538,25604459,25702638,25752541,25940091,26186194,26472760,26514267,26841866,26972000,27193682,27229929,27986371,28420882,28805820,29774127,31694235,31980649,32960270,34316702,8641358,8652557,9159119,9624153,9660939,9751720,unassigned3314,unassigned5"
"0.01","40534","8716","11","2.19404115340457","1437","10220385,10747088,11359773,11585930,12032305,12376572,12665583,12676926,12724401,14523017,14657022,14743216,15102850,15190072,15383276,15576338,16115810,16230350,16273093,16325183,16510448,16582099,16620772,16893902,17079684,17141982,17235358,17403899,17461779,17588522,18157088,18599441,18654987,18723680,18805092,19343720,19380743,19470757,19622774,19738201,20080579,20308539,20399188,20531386,20562864,20921139,20959446,21078624,21113135,21145461,21182203,21255825,21382349,21642987,21674799,22195966,22365833,22407294,22558309,23572552,23623729,23658844,23770852,24189400,24255178,24366813,24510904,24882805,25515538,25517094,25604459,25665578,25900982,26167880,26382858,26472760,26514267,26638075,26687479,26748699,26972000,27229929,27693506,28215707,28515276,28883622,29021621,29511261,29513927,29568061,29636472,29656893,29985131,30021884,30824926,30833792,31548606,34799561,9417867,9624153"
"0.87","41087","8096","55","2.76680525984138","245","10220385,10545207,10747088,11279102,11745344,11893732,12376551,12411495,12615911,12668731,14523017,15102850,15231747,15310755,15616580,15989967,16230350,16273093,16325183,16469706,16484223,17000644,17141982,17215244,17274640,17353931,17426036,17785442,18000879,18255255,18599441,18632619,19369418,19380743,19470757,19549727,19597476,19622774,19688755,19920073,20080579,20085707,20186120,20434986,20467437,20562864,20603015,20711169,20808282,21163940,21177249,21182203,22337587,22402981,22441691,22990118,23160376,23292512,23954414,24255178,24463511,24606901,24654937,24658140,24728074,24981860,25123934,25502805,25604459,25665578,25670202,25756610,25900982,25944111,26167880,26655834,26686862,26748699,26841866,27173435,27229929,27505670,27563068,27565346,28805820,28883622,29021621,29104064,29251827,29513927,29636472,29867216,30824926,31694235,31980649,32761762,32814053,8895581,9687515,9852078"
"0.03","51861","9628","28","2.77696759670889","792","10373544,11509230,11546873,11745344,11839770,12032298,12032305,12242293,12522145,12668731,14638676,14697242,14968112,15047060,15175163,15488952,15561718,15983046,16115810,16159877,16253997,16263121,16307923,16510448,16622419,16679322,16893902,16923123,17000644,17255935,17289999,17314511,18000879,18330356,18599441,18654987,18729074,18765789,18850631,19214193,19690564,19920073,20434986,20504901,20531386,20562864,20614026,20972456,21182203,21252943,21382349,21555454,21642987,21653829,22094255,22119785,22863883,22889411,22990118,23160376,23770852,24337577,24366813,24412244,24463511,24606901,24658140,24728074,24947832,25123934,25402006,25665578,25944111,25959826,26186194,26389662,26514267,26638075,26655834,26748699,26841866,27153538,27472814,27565346,27609421,27986371,28215707,28420882,28611094,28805820,28883622,28977666,29128334,29467281,29643511,29774127,31694235,31980649,8654373,9751720"
"0.67","98744","13537","62","3.15206639968894","433","10069390,10220385,10545207,10747088,10790433,10827173,11564863,11745344,11893732,12242293,12614612,14523017,14580349,14657022,15047060,15096576,15174051,15175163,15207703,15383276,15960975,16273093,17255935,17361185,17403899,17785442,18029035,18255255,18723680,19156129,19193609,19293945,19377461,19596686,19597476,19920073,20080579,20308539,20399188,20603015,20711169,20811636,20921139,20930030,21081503,21182203,21199919,21252943,21255825,21314817,21653829,22100920,22119785,22407294,22466964,23160376,23414517,23464991,23602572,23975195,24255178,24550280,24584437,24811749,24947832,25027693,25324306,25402006,25502805,25582440,25702638,25963833,26593974,27153538,27291054,27472814,27563068,27693506,27705803,28514442,29053956,29251827,29426014,29513927,29568061,29774127,29997244,30021884,30833792,31391242,31548606,32707033,32960270,33436498,35016035,9115257,9242638,9325248,9417867,unassigned1312"
"0","52288","10735","32","2.82852194555871","641","10790433,10862698,10882111,11163245,11359773,11546873,11585930,11745344,12032298,12192000,12453419,12609980,12668731,12676926,14657022,14697242,14743216,15102850,15190072,15231748,15576338,15983046,16620772,16679322,16923123,16964240,17079684,17101133,17174955,17255935,17289999,17361185,17403899,17426036,17620599,17716973,18157088,18632619,19447967,19549727,19596686,19953087,20085707,20098423,20368287,20431927,20504901,20811636,20936779,20972456,21044950,21081503,21113135,21123453,21642987,22195966,22453919,22466964,22863883,22889411,23201271,23275563,23455924,23602572,23623729,23770852,24189400,24315095,24584437,24606901,24728074,24981860,25260751,25332235,25515538,25665578,25670202,26167880,26186194,26297806,26686862,27291054,27505670,27684187,27986371,28190768,28533407,28977666,29104064,29636472,29911972,30021884,31694235,32761762,9159119,9169421,9325248,9660939,9751720,9852078"
